,valence,energy,acousticness,song_name,mood
10858,0.18900000000000006,-0.1620000000000001,0.134,STARING AT THE SKY,Relaxed
16413,0.05899999999999994,-0.08300000000000002,0.178,Confessions,Relaxed
9277,0.08999999999999997,-0.09700000000000009,0.099,Local Scammer,Relaxed
14800,0.121,-0.07500000000000001,0.0295,How You Feel? (Freestyle) (feat. Lil Yachty & Ski Mask The Slump God),Relaxed
929,0.07200000000000006,-0.06,0.106,"Crow Life, Rotten World",Relaxed
19181,0.08799999999999997,-0.0520000000000001,0.591,CLOUT COBAIN | CLOUT CO13A1N,Relaxed
6198,0.16400000000000003,-0.09499999999999997,0.0317,"Snake, Are You Okay?!",Relaxed
21467,0.118,-0.08600000000000002,0.0919,Tryin 2 Make a Livin,Relaxed
269,0.08799999999999997,-0.0520000000000001,0.591,CLOUT COBAIN | CLOUT CO13A1N,Relaxed
19773,0.07100000000000006,-0.044999999999999984,0.0949,The Meaning,Relaxed
10167,0.16000000000000003,-0.123,0.00337,Get Me Lit,Relaxed
15001,0.03299999999999992,-0.02100000000000002,0.149,21,Relaxed
15292,0.040000000000000036,-0.066,0.501,The Heart Part 4,Relaxed
17929,0.08399999999999996,-0.07600000000000001,0.286,True Colors,Relaxed
8764,0.30700000000000005,-0.28600000000000003,0.107,Don't Touch That Remote,Relaxed
8434,0.119,-0.11399999999999999,0.245,Shorty,Relaxed
19495,0.040000000000000036,-0.066,0.501,The Heart Part 4,Relaxed
8248,0.07499999999999996,-0.063,0.0172,Trillanation (feat. Amber London),Relaxed
9544,0.17000000000000004,-0.15300000000000002,0.1369999999999999,B.A.N.K.R.O.L.,Relaxed
10315,0.245,-0.15899999999999997,0.0614,Moonwalking in Calabasas (feat. Blueface) - Remix,Relaxed
6316,0.28200000000000003,-0.191,0.0096099999999999,I Kill People (Freestyle),Relaxed
7677,0.128,-0.128,0.264,WhatCouldPossiblyGoWrong,Relaxed
20227,0.09799999999999998,-0.1070000000000001,0.5579999999999999,Hands On,Relaxed
16398,0.03600000000000003,-0.04200000000000009,0.226,"Me, Myself and I",Relaxed
16911,0.10199999999999998,-0.067,0.3879999999999999,I Want You Around,Relaxed
17900,0.19900000000000007,-0.136,0.4679999999999999,No Ordinary Love,Relaxed
21363,0.14700000000000002,-0.09100000000000003,0.00336,One Two Sh*t (feat. Busta Rhymes),Relaxed
5266,0.08799999999999997,-0.0520000000000001,0.591,CLOUT COBAIN | CLOUT CO13A1N,Relaxed
19561,0.07999999999999996,-0.08100000000000002,0.2189999999999999,Super Rich Kids,Relaxed
18435,0.03700000000000003,-0.04999999999999999,0.223,Stuck with U (with Justin Bieber),Relaxed
9662,0.29799999999999993,-0.22699999999999998,0.912,Just Like U,Relaxed
2374,0.123,-0.139,0.118,WINDOW,Relaxed
16689,0.04500000000000004,-0.029000000000000026,0.42,Love Again,Relaxed
20124,0.020000000000000018,-0.025000000000000022,0.0339,Moment In Time,Relaxed
5290,0.17599999999999993,-0.1060000000000001,0.5660000000000001,Major,Relaxed
20321,0.08200000000000007,-0.057000000000000106,0.596,No Idea - Dj Purpberry Chopped and Screwed,Relaxed
16880,0.07999999999999996,-0.08100000000000002,0.2189999999999999,Super Rich Kids,Relaxed
21367,0.06299999999999994,-0.03700000000000009,0.135,Section,Relaxed
17083,0.07899999999999996,-0.10200000000000009,0.359,Boomin (feat. Missy Elliott & Future),Relaxed
17398,0.20700000000000007,-0.16499999999999998,0.17,Caroline,Relaxed
16487,0.16200000000000003,-0.09499999999999997,0.204,Dream World,Relaxed
6643,0.08599999999999997,-0.07400000000000001,0.00311,Shinnit (feat. Asian Doll),Relaxed
9717,0.11699999999999999,-0.07200000000000001,0.198,Rambo,Relaxed
8412,0.05799999999999994,-0.04799999999999999,0.5329999999999999,where is darkie?,Relaxed
1322,0.09599999999999997,-0.08000000000000002,0.785,Guccy Armor,Relaxed
17278,0.13,-0.07800000000000001,0.475,Yikes!,Relaxed
5968,0.07299999999999995,-0.07900000000000001,0.5770000000000001,Off The Gas (feat. Lil Skies),Relaxed
14881,0.0030000000000000027,-0.0050000000000000044,0.0509,Cameras,Relaxed
15790,0.21900000000000008,-0.317,0.8079999999999999,223,Relaxed
1639,0.019000000000000017,-0.020000000000000018,0.176,The Pain That Never Ends,Relaxed
12173,0.08799999999999997,-0.0520000000000001,0.591,CLOUT COBAIN | CLOUT CO13A1N,Relaxed
16575,0.09200000000000008,-0.06,0.4539999999999999,Gibberish,Relaxed
17116,0.05799999999999994,-0.08600000000000002,0.563,Tell You The Truth,Relaxed
6558,0.17700000000000005,-0.14500000000000002,0.0007,Licc Hoe$,Relaxed
21145,0.06299999999999994,-0.07800000000000001,0.21,Ready or Not,Relaxed
17036,0.03299999999999992,-0.03799999999999998,0.527,HEARTBREAK ANNIVERSARY,Relaxed
1927,0.03200000000000003,-0.04799999999999999,0.17,Bad Energy,Relaxed
8208,0.15599999999999992,-0.09999999999999998,0.1669999999999999,HappensToTheBestOfUs,Relaxed
16999,0.03700000000000003,-0.04999999999999999,0.223,Stuck with U (with Justin Bieber),Relaxed
20897,0.052000000000000046,-0.014000000000000012,0.0837,Savage,Content
2189,0.0040000000000000036,-0.0010000000000000009,0.0219,2 Step,Content
20194,0.050000000000000044,-0.0040000000000000036,0.271,Location (feat. Burna Boy),Content
10238,0.32099999999999995,-0.007000000000000006,0.0199,Twitch,Content
7959,0.16099999999999992,-0.01200000000000001,0.0405,Jamba (feat. Hodgy),Content
17393,0.05500000000000005,-0.02100000000000002,0.0562,Juveniles (feat. YBN Nahmir),Content
358,0.17200000000000004,-0.07300000000000001,0.772,stagelights,Content
16479,0.07200000000000006,-0.032999999999999974,0.248,Take A Bow,Content
21118,0.384,-0.033999999999999975,0.187,Music,Content
19534,0.18500000000000005,-0.05399999999999999,0.452,High For Hours,Content
8184,0.16799999999999993,-0.006000000000000005,0.00399,Sorry,Content
15864,0.264,-0.11099999999999999,0.235,BeastMode,Content
5781,0.17500000000000004,-0.0030000000000000027,0.301,Stuck Together (feat. Lil Baby),Content
7364,0.10799999999999998,-0.018000000000000016,0.327,Hard Work Pays Off,Content
16073,0.07700000000000007,-0.0010000000000000009,0.0092,Who The F*** Is That? (feat. T-Pain & Tay Dizm) - Main Version - Clean,Content
8221,0.242,-0.11499999999999999,0.787,Molly (feat. Sheff G),Content
16327,0.31900000000000006,-0.15400000000000003,0.0218,Sunshine (feat. Lea),Content
15012,0.242,-0.11499999999999999,0.787,Molly (feat. Sheff G),Content
18005,0.09599999999999997,-0.03600000000000009,0.128,Me vs. Us,Content
13995,0.15400000000000003,-0.05399999999999999,0.2319999999999999,NIEMAND NODIG,Content
15104,0.2709999999999999,-0.020000000000000018,0.373,Dead Beat Freestyle,Content
8804,0.2759999999999999,-0.02100000000000002,0.703,Deep End Freestyle,Content
7804,0.138,-0.03600000000000009,0.368,Space Cadet (feat. Gunna),Content
1607,0.17099999999999993,-0.007000000000000006,0.00783,Dead or Alive,Content
584,0.42000000000000004,-0.029000000000000026,0.03,Twiy,Content
18805,0.136,-0.0520000000000001,0.113,3005,Content
4714,0.371,-0.0030000000000000027,5.31e-05,Out Da Way,Content
13286,0.253,-0.14300000000000002,0.625,Be Alright,Content
20719,0.127,-0.02100000000000002,0.178,Flow On,Content
15829,0.21400000000000008,-0.061,0.535,Mix It,Content
4093,0.138,-0.026000000000000023,0.00381,DUI (Prod.Genshin),Content
6001,0.3909999999999999,-0.028000000000000025,0.0389,NaNa,Content
8306,0.262,-0.03600000000000009,0.0933,My Nigga,Content
15867,0.2240000000000001,-0.013000000000000012,0.291,Dirt,Content
10446,0.08899999999999997,-0.04200000000000009,0.268,Complicated,Content
9242,0.08700000000000008,-0.04200000000000009,0.0394,Fear the Beast,Content
13339,0.09399999999999997,-0.007000000000000006,0.0632,Lights Down Low,Content
6488,0.25,-0.04999999999999999,0.187,2d,Content
15281,0.29900000000000004,-0.06,0.499,Day 'N' Nite (nightmare),Content
17136,0.16099999999999992,-0.031000000000000028,0.177,I Wanna Be Down,Content
17567,0.278,-0.0050000000000000044,0.0349,Way Love's Supposed To Be,Content
20516,0.2509999999999999,-0.066,0.081,U Like My Style,Content
6506,0.19799999999999995,-0.08600000000000002,0.8740000000000001,VINTAGE DIOR,Content
1539,0.2240000000000001,-0.019000000000000017,0.286,Bella latina,Content
5763,0.121,-0.010000000000000009,0.128,Through Da Storm,Content
9736,0.05899999999999994,-0.01100000000000001,0.619,Brothers (feat. Lil Durk) - Remix,Content
20354,0.18700000000000006,-0.09200000000000003,0.187,Wrestlemania 20,Content
20101,0.08399999999999996,-0.032999999999999974,0.527,Let's Stay Together,Content
9297,0.131,-0.013000000000000012,0.1159999999999999,News Flash,Content
10169,0.22999999999999998,-0.057000000000000106,0.483,Day Ones,Content
15405,0.45399999999999996,-0.16999999999999998,0.243,Prosper,Content
14954,0.2759999999999999,-0.02100000000000002,0.703,Deep End Freestyle,Content
18114,0.119,-0.044999999999999984,0.561,Ten Toes,Content
16876,0.04500000000000004,-0.02400000000000002,0.535,Truth Is,Content
10139,0.20299999999999996,-0.029000000000000026,0.0804,Super Man,Content
6469,0.241,-0.057999999999999996,0.0121,Xbox Gamer,Content
10250,0.08299999999999996,-0.007000000000000006,0.309,On That,Content
19601,0.14500000000000002,-0.065,0.00829,FAKE,Content
18583,0.14300000000000002,-0.033999999999999975,0.239,Naughty Girl,Content
16521,0.2809999999999999,-0.007000000000000006,0.0414,How Could You,Content
6286,0.375,-0.04200000000000009,0.482,Brand New Booty,Content
7963,0.07799999999999996,-0.019000000000000017,0.12,Devastated,Content
5860,0.06999999999999995,-0.02100000000000002,0.15,Brummy Boy Drillstyle,Content
7447,0.28700000000000003,-0.02400000000000002,0.0681,Puppets,Content
17906,0.28400000000000003,-0.09399999999999997,0.134,With You,Content
8378,0.016000000000000014,-0.009000000000000008,0.128,Head Ass Niggaz,Content
6272,0.06999999999999995,-0.03799999999999998,0.0664,SPOT,Content
21113,0.387,-0.139,0.0355,Tell Me,Content
6258,0.241,-0.02100000000000002,0.0515,Too Much Money,Content
14631,0.20599999999999996,-0.1060000000000001,0.504,Something Special,Content
19366,0.30400000000000005,-0.059,0.48,Day 'N' Nite (nightmare),Content
15075,0.4,-0.008000000000000007,0.11,Fidget,Content
9626,0.19400000000000006,-0.055999999999999994,0.597,I Get Luv,Content
5842,0.347,-0.03700000000000009,0.243,Grim Reapa Flow (feat. NLE Choppa),Content
6671,0.253,-0.06200000000000011,0.44,Gone,Content
18525,0.33099999999999996,-0.014000000000000012,0.0407,When I B On Tha Mic,Content
8036,0.2490000000000001,-0.01100000000000001,0.67,Horror Story,Content
373,0.28400000000000003,-0.03999999999999998,0.6859999999999999,Angels,Content
15195,0.11199999999999999,-0.02100000000000002,0.1689999999999999,IV. Sweatpants,Content
16895,0.126,-0.0030000000000000027,0.0138,The Light,Content
2346,0.15900000000000003,-0.032000000000000084,0.2289999999999999,Corpse,Content
7098,0.17400000000000004,-0.046000000000000096,0.00422,Nephew (feat. Lil Pump),Content
6679,0.17799999999999994,-0.0050000000000000044,0.0087,Meet Mr. NICEGUY,Content
7788,0.05500000000000005,-0.02100000000000002,0.0562,Juveniles (feat. YBN Nahmir),Content
9634,0.2509999999999999,-0.11599999999999999,0.557,Stick to the Code,Content
21424,0.24,-0.09399999999999997,0.1889999999999999,Combination,Content
20201,0.17599999999999993,-0.07500000000000001,0.8109999999999999,hate will never win,Content
20076,0.16900000000000004,-0.01200000000000001,0.276,Lifesaver,Content
4891,0.138,-0.026000000000000023,0.00381,DUI (Prod.Genshin),Content
7466,0.04400000000000004,-0.0040000000000000036,0.259,Going Bad (feat. Drake),Content
14757,0.19299999999999995,-0.02100000000000002,0.118,Sticks (feat. DaBaby),Content
13797,0.18200000000000005,-0.09899999999999998,0.3289999999999999,Six Feet Under The Stars (Acoustic),Content
1521,0.16799999999999993,-0.006000000000000005,0.00399,Sorry,Content
16975,0.07700000000000007,-0.02100000000000002,0.282,Yummy (V-Mix),Content
9625,0.16700000000000004,-0.055999999999999994,0.336,2z Don Corleon,Content
14098,0.138,-0.03600000000000009,0.368,Space Cadet (feat. Gunna),Content
16451,0.31999999999999995,-0.007000000000000006,0.181,Shake It Off,Content
16344,0.262,-0.03799999999999998,0.0339,We Belong Together,Content
8845,0.06600000000000006,-0.025000000000000022,0.00614,Runnin With,Content
10135,0.29799999999999993,-0.137,0.226,Drugs & Pain,Content
17864,0.08599999999999997,-0.032000000000000084,0.248,Stranger in Moscow,Content
17780,0.1409999999999999,-0.020000000000000018,0.0434,Love You Down,Content
19167,0.38,-0.07800000000000001,0.0112,Once Upon A Time In The Projects,Content
9211,0.16700000000000004,-0.08900000000000002,0.176,Gettin' It,Content
20688,0.04400000000000004,-0.0040000000000000036,0.259,Going Bad (feat. Drake),Content
20100,0.255,-0.07600000000000001,0.0913,Verses from the Abstract,Content
5189,0.17799999999999994,-0.0050000000000000044,0.0087,Meet Mr. NICEGUY,Content
19899,0.09499999999999997,-0.05099999999999999,0.0585,Green Light,Content
20177,0.31400000000000006,-0.10499999999999998,0.634,The Way You Do It,Content
6244,0.131,-0.04100000000000009,0.0402,F.E.M.A,Content
8677,0.45999999999999996,-0.014000000000000012,0.638,Reefah,Content
18881,0.15200000000000002,-0.07300000000000001,0.0555,Get A Hold,Content
5562,0.268,-0.07800000000000001,0.236,Get Out,Content
12247,0.18500000000000005,-0.066,0.418,Rip X,Content
21486,0.07899999999999996,-0.033999999999999975,0.00059,Looking For Nikki,Content
9907,0.20400000000000007,-0.05399999999999999,0.8759999999999999,Rockstar,Content
14476,0.262,-0.03600000000000009,0.0933,My Nigga,Content
7632,0.121,-0.057000000000000106,0.188,Snake,Content
9689,0.08200000000000007,-0.006000000000000005,0.0608,Half n' half,Content
9610,0.1509999999999999,-0.07900000000000001,0.193,Switch,Content
7056,0.2559999999999999,-0.08100000000000002,0.0146,same squad,Content
17372,0.30299999999999994,-0.02100000000000002,0.66,Magic In The Hamptons (feat. Lil Yachty),Content
17162,0.15799999999999992,-0.057000000000000106,0.7559999999999999,On The Way (feat. Mila J),Content
600,0.15200000000000002,-0.057000000000000106,0.431,Light Yagami,Content
14769,0.18200000000000005,-0.09499999999999997,0.0664,Where Were You,Content
16450,0.252,-0.09799999999999998,0.0118,Too Close,Content
48,0.378,-0.020000000000000018,0.8320000000000001,Paralax,Content
881,0.17799999999999994,-0.0050000000000000044,0.0087,Meet Mr. NICEGUY,Content
9047,0.0040000000000000036,-0.0010000000000000009,0.0219,2 Step,Content
14528,0.08499999999999996,-0.031000000000000028,0.0904,Limitless,Content
6245,0.273,-0.006000000000000005,0.00291,FLIP,Content
12363,0.2829999999999999,-0.065,0.00587,Alt Kid,Content
9819,0.236,-0.10200000000000009,0.168,Life's a Trip,Content
10259,0.1459999999999999,-0.08300000000000002,0.292,Street Degree (Ooh Ooh),Content
16282,0.16400000000000003,-0.032000000000000084,0.726,The Way You Move,Content
4976,0.21400000000000008,-0.061,0.535,Mix It,Content
9572,0.04299999999999993,-0.02100000000000002,0.488,Homebound (feat. Bria Lee),Content
17402,0.133,-0.032000000000000084,0.0795,Boostin,Content
6289,0.20700000000000007,-0.04999999999999999,0.0624,Free Crack (feat. YBN Almighty Jay & MyCrazyRO),Content
5841,0.17000000000000004,-0.04999999999999999,0.237,Shawty Independent (feat. Shakewell & Germ),Content
8380,0.236,-0.02400000000000002,0.132,Get It Got It,Content
1879,0.013000000000000012,-0.0030000000000000027,0.184,Timberlake,Content
6252,0.24,-0.04299999999999998,0.288,Carefree,Content
21357,0.15000000000000002,-0.057999999999999996,0.0102,Tainted,Content
7323,0.23099999999999998,-0.043999999999999984,0.111,most wanted,Content
20533,0.08399999999999996,-0.026000000000000023,0.119,make up,Content
14569,0.24,-0.134,0.0996,Calling My Spirit,Content
15891,0.14200000000000002,-0.01200000000000001,0.0536,No Slime,Content
16284,0.10699999999999998,-0.006000000000000005,0.624,Here We Go (feat. Kelly Rowland),Content
1118,0.08399999999999996,-0.026000000000000023,0.119,make up,Content
9853,0.23299999999999998,-0.044999999999999984,0.42,Not Today,Content
7343,0.09599999999999997,-0.044999999999999984,0.529,Hard Knock,Content
16523,0.20799999999999996,-0.02100000000000002,0.0665,So Into You,Content
15216,0.236,-0.08700000000000002,0.603,Intro,Content
17072,0.277,-0.09499999999999997,0.278,One Night Only,Content
5756,0.46699999999999997,-0.179,0.0215,Scam Jesus,Content
16872,0.02100000000000002,-0.009000000000000008,0.447,Show Me Love,Content
6435,0.16700000000000004,-0.0020000000000000018,0.109,Right Foot Rick,Content
15833,0.22199999999999998,-0.03700000000000009,0.26,Prime,Content
8191,0.10699999999999998,-0.03899999999999998,0.115,"DamnedIfIDidnt,DamnedIfIDid",Content
20886,0.21299999999999997,-0.0040000000000000036,0.0275,Brenda's Got A Baby,Content
15369,0.09099999999999997,-0.043999999999999984,0.133,Vertical,Content
8259,0.33099999999999996,-0.014000000000000012,0.0407,When I B On Tha Mic,Content
5476,0.129,-0.069,0.7490000000000001,Party Girl,Content
17533,0.30099999999999993,-0.0020000000000000018,0.0444,"1, 2 Step (feat. Missy Elliott) - Main",Content
20804,0.2879999999999999,-0.033999999999999975,0.243,Da Joint,Content
15803,0.2879999999999999,-0.034999999999999976,0.185,Barking,Content
13374,0.07200000000000006,-0.032999999999999974,0.248,Take A Bow,Content
16764,0.04400000000000004,-0.02300000000000002,0.144,Habits,Content
6664,0.28,-0.032999999999999974,0.26,Da Joint,Content
1900,0.16799999999999993,-0.09399999999999997,0.0271,Reality Surf,Content
16519,0.14500000000000002,-0.0050000000000000044,0.0584,How To Deal,Content
7153,0.03400000000000003,-0.016000000000000014,0.205,Designer,Content
7378,0.15200000000000002,-0.08300000000000002,0.174,Zone 6,Content
